RY,,,,,,,
TD,,,,,,,
ENB,,,,,,,
CNR,,,,,,,
CP,,,,,,,
BMO,,,,,,,
CNQ,,,,,,,
BNS,,,,,,,
SHOP,,,,,,,
BAMA,,,,,,,
TRI,,,,,,,
SU,,,,,,,
NTR,,,,,,,
BCE,,,,,,,
TRP,,,,,,,
CM,,,,,,,
CVE,,,,,,,
CSU,,,,,,,
MFC,,,,,,,
ABX,,,,,,,
WCN,,,,,,,
IMO,,,,,,,
T,,,,,,,
SLF,,,,,,,
L,,,,,,,
FNV,,,,,,,
IFC,,,,,,,
AEM,,,,,,,
NA,,,,,,,
GWO,,,,,,,
BIP-U,,,,,,,
TCKB,,,,,,,
QSR,,,,,,,
WPM,,,,,,,
FTS,,,,,,,
PPL,,,,,,,
RCIB,,,,,,,
GIBA,,,,,,,
MG,,,,,,,
WN,,,,,,,
DOL,,,,,,,
POW,,,,,,,
FFHU,,,,,,,
H,,,,,,,
FM,,,,,,,
WSP,,,,,,,
TOU,,,,,,,
SJRB,,,,,,,
MRU,,,,,,,
CCO,,,,,,,
ECA,,,,,,,
IVN,,,,,,,
SAP,,,,,,,
EMA,,,,,,,
TFII,,,,,,,
OTC,,,,,,,
BEP-U,,,,,,,
CCLB,,,,,,,
IGM,,,,,,,
EMPA,,,,,,,
CAE,,,,,,,
ARX,,,,,,,
WFT,,,,,,,
RBA,,,,,,,
NPI,,,,,,,
DOO,,,,,,,
TIH,,,,,,,
CTCA,,,,,,,
IAG,,,,,,,
DSG,,,,,,,
FSV,,,,,,,
CAR-U,,,,,,,
AC,,,,,,,
K,,,,,,,
LUN,,,,,,,
STN,,,,,,,
EDV,,,,,,,
YRI,,,,,,,
GIL,,,,,,,
EFN,,,,,,,
CU,,,,,,,
ALA,,,,,,,
KEY,,,,,,,
REI-U,,,,,,,
WCP,,,,,,,
AQN,,,,,,,
MEG,,,,,,,
CIG,,,,,,,
AGI,,,,,,,
FTT,,,,,,,
BTO,,,,,,,
ONEX,,,,,,,
BBDB,,,,,,,
PKI,,,,,,,
ATZ,,,,,,,
CPG,,,,,,,
PSK,,,,,,,
CPX,,,,,,,
ERF,,,,,,,
GRT-U,,,,,,,
MAXR,,,,,,,
PAAS,,,,,,,
SNC,,,,,,,
ATA,,,,,,,
CHP-U,,,,,,,
QBRB,,,,,,,
SSRM,,,,,,,
KXS,,,,,,,
MX,,,,,,,
BYD-U,,,,,,,
SMU-U,,,,,,,
POU,,,,,,,
LNR,,,,,,,
ACOX,,,,,,,
PBH,,,,,,,
SRU-U,,,,,,,
BLX,,,,,,,
FCR,,,,,,,
TOY,,,,,,,
AP-U,,,,,,,
VRX,,,,,,,
LUG,,,,,,,
LSPD,,,,,,,
DIR-U,,,,,,,
HR-U,,,,,,,
GEI,,,,,,,
TA,,,,,,,
BB,,,,,,,
BTE,,,,,,,
GOOS,,,,,,,
BCB,,,,,,,
INE,,,,,,,
OR,,,,,,,
VET,,,,,,,
RNW,,,,,,,
TCN,,,,,,,
MFI,,,,,,,
NXE,,,,,,,
CCA,,,,,,,
CFP,,,,,,,
CIX,,,,,,,
SJ,,,,,,,
NG,,,,,,,
FR,,,,,,,
WPK,,,,,,,
CWB,,,,,,,
TRLY,,,,,,,
BLDP,,,,,,,
AIF,,,,,,,
BEI-U,,,,,,,
PXT,,,,,,,
LIF,,,,,,,
EQB,,,,,,,
SES,,,,,,,
NVA,,,,,,,
NWH-U,,,,,,,
FRU,,,,,,,
ELD,,,,,,,
EIF,,,,,,,
SSL,,,,,,,
CSH-U,,,,,,,
BIR,,,,,,,
RCH,,,,,,,
CLS,,,,,,,
ENGH,,,,,,,
KMP-U,,,,,,,
CJT,,,,,,,
SPB,,,,,,,
BBU-U,,,,,,,
PEY,,,,,,,
IIP-U,,,,,,,
OGC,,,,,,,
ERO,,,,,,,
RUS,,,,,,,
HBM,,,,,,,
WEED,,,,,,,
CG,,,,,,,
EQX,,,,,,,
MAG,,,,,,,
IMG,,,,,,,
CRT-U,,,,,,,
UNS,,,,,,,
NWC,,,,,,,
CRR-U,,,,,,,
DPM,,,,,,,
HCG,,,,,,,
TXG,,,,,,,
WTE,,,,,,,
JWEL,,,,,,,
LB,,,,,,,
FVI,,,,,,,
PD,,,,,,,
SEA,,,,,,,
AAV,,,,,,,
IFP,,,,,,,
MTL,,,,,,,
PSI,,,,,,,
SIL,,,,,,,
CRON,,,,,,,
EFX,,,,,,,
CHE-U,,,,,,,
BAD,,,,,,,
TCLA,,,,,,,
AX-U,,,,,,,
NGD,,,,,,,
MRE,,,,,,,
SCL,,,,,,,
CAS,,,,,,,
ZZZ,,,,,,,
SIA,,,,,,,
WDO,,,,,,,
KEL,,,,,,,
NFI,,,,,,,
SVM,,,,,,,
TCW,,,,,,,
D-U,,,,,,,
CEU,,,,,,,
CHR,,,,,,,
ESI,,,,,,,
CR,,,,,,,
ECN,,,,,,,
ARE,,,,,,,
GUD,,,,,,,
EXE,,,,,,,
CGX,,,,,,,
CMG,,,,,,,
WEF,,,,,,,
GTE,,,,,,,
CJRB,,,,,,,
ACB,,,,,,,
REAL,,,,,,,
OGI,,,,,,,
AIM,,,,,,,
LUC,,,,,,,
DIIB,,,,,,,
